0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.0017737225995622524,-0.0008395642160396732,0.535869757796924,-0.004142099471826353,0.39317215833238406,-0.31198289330338097,-0.026763794396803195,0.18843177657568466,0.0044986656233837775,-0.0015263563560614403,-0.6220047520339436,-0.8757214233978536,0.9539423058520964,0.06871197459416689,0.30585283756675086,0.8971759666089667,-0.6396181870878421,0.3625209580664934,0.4860333046593903,0.6352855506412247
0.4640674507053658,0.02608162734561851,0.2888054868734314,-0.05044175458478502,0.06525638654746868,0.028442748620921554,-0.3579258622575959,0.04500381608458999,-0.03293080767662476,-0.026011243571319016,-0.5290763710146538,0.4583011534969974,0.3840559334096998,-0.2408723161861428,0.3819671072359878,-0.38543678831296346,0.9155574178153487,-0.7482427381782009,0.8556839846760769,0.7484171691673744
0.03848980453103777,-0.040099420587639545,0.5778673079507057,-0.0267994161128908,0.05045223003538679,0.14976769479976326,-0.3398950958070128,0.33659662630696174,0.0011243143778334602,0.20919043766728845,0.21196209788988396,0.7409113419137108,-0.48547513171603884,-0.6507761541195309,-0.5252977480294438,-0.786668684614336,0.6860393109481349,0.062037345337520255,-0.5854543440673243,-0.48529570654576926
-0.27985578488495877,-0.008442234958707329,0.3873794438168689,0.23623495961217655,-0.07184168142977909,-0.31224226372239267,0.22125388225373305,0.026915214948107558,-0.02467054696806884,-0.002562373552151151,0.607114418893929,-0.5526111407142698,-0.4931950562079741,0.2974758108281619,-0.6666690478500423,-0.6116991319714771,-0.9451628315956948,0.3265283416032392,0.8898932216812576,0.9670517470728264
0.020745922642116138,-0.11796878052135287,-0.20212286998969708,0.05326028144220789,-0.03355873578539864,0.4790093804751939,0.24803685625022015,-0.0697066158987969,-0.5094035098782578,0.017837969583122407,0.07550352471330046,-0.20011530060385563,-0.9015879682150636,-0.9780732270531887,-0.6947582746035961,-0.3014966619895272,0.9106893584111238,0.5106153255829098,0.43139881680401415,0.17540390668509986
-0.005065990223841799,0.02208139548687859,0.5993297688675263,-0.05133356172173523,0.06184886539509549,-0.4763246215137593,-0.4003475969292166,0.013929651834218237,0.0003243852613150494,0.08172343061280796,-0.7395785148429475,0.16011261308308988,0.6121074674313893,-0.005653686309148531,0.24074061320509443,-0.3845316469516753,-0.612456289687322,0.6814801021674985,0.21102712359527076,0.7861075578590235
-0.11818058277317794,-0.2752116190340235,-0.22981340805931547,-0.139353856653096,0.2691779778516018,0.06810040434623565,0.18852784904918185,-0.1373284472911387,0.2970276937413666,-0.2729758403163405,-0.6134085043008455,-0.36515544424404744,0.335557121036691,0.6849932258636942,-0.00032195014920133325,-0.9822859845676173,-0.9407632408982041,-0.5384830135225687,-0.14166658538922317,0.5205071748861569
-0.15902016652687748,-0.2829665500629714,0.3470389700927027,0.3508510156874606,0.051987074211261315,0.28611204516621597,-0.07722458986333591,0.27346221386630043,-0.14614109698951358,0.03238254698288777,0.1303218922564333,0.5378775608570918,-0.551287907228627,-0.750395232513716,0.22480123367719917,0.6719401550894937,0.5876048714886724,-0.920702011611888,-0.9887335406062907,0.6996398376509174
-0.017834372201930612,0.21956727192777498,0.2606843804069263,0.20108862637384223,0.4365974436165298,0.006539482952483945,0.32364456556400834,-0.09391881276156383,0.09361274608740236,0.03754538508617615,0.449482415943246,-0.9390600778163525,-0.7761262168050016,0.4940821651463665,-0.06425337936805264,-0.09232903650498048,0.35309955025076256,-0.015965574500486968,0.8568661636855992,-0.503262815147717
-0.22959252939114463,0.17448325197988412,0.11984401814879142,0.036731935761768086,0.10214445754412527,0.2110097191429704,-0.39735920763953614,0.05825221108076936,0.12226742449783287,-0.16952126747057128,0.404157915979549,0.16103858958683115,0.870213914393253,-0.03854972194321693,-0.3453366125715829,0.6240422736334865,0.6395914537680141,-0.7861840931620194,-0.9670946665218962,0.7368451349742746
0.09820904635666178,0.08395519138826546,-0.4532084011628155,0.13996409574397234,0.44770866225846995,0.06392848944772181,-0.021537665484133495,0.02060527083704137,0.004515937830176437,0.12334249305592274,0.8333422486768274,0.03847395410003274,-0.05506732910804346,-0.5056042907970715,0.19321429087356723,0.12887943746484365,0.3662183793462781,-0.2880294073162182,0.3053874007908324,0.2916111798906764
0.0010953305596834162,0.24535853208850267,0.5292725284743307,-0.08003992915698449,0.25410370014590683,0.19366020492500044,-0.10036174568231038,0.2671671450858098,0.029217645909364653,-0.00015276619402160296,-0.47405541072003254,-0.8850713721856134,0.495499266189388,0.5522854031258042,-0.6514263791644965,0.5930259851943998,-0.23799730424218013,0.931417942999367,-0.02500391397592061,0.9977753744305216
-0.008523500261529909,0.3618824090604744,0.005179269491433906,-0.017427458577094705,-0.0628001434387932,0.46563095134013005,0.0598544489217503,-0.014925518720543613,-0.021814501639436785,0.028594850687626447,0.44885464441417144,0.767552968640907,-0.09482371741474349,-0.2870517267589139,0.7224987774268086,-0.35998418123648235,-0.2840936368931204,0.5241407987779196,0.28234245521675505,0.6429860534509488
-0.04099579512780013,-0.20520001469931132,-0.13486734779709025,-0.08466466995127964,0.32372685081690117,-0.006610405069404357,0.13588823300326858,0.4816554032259197,0.18694717680751327,-0.15234537402869647,0.20302450063838728,-0.5709303905483047,-0.9002424994002933,0.7465950922174776,0.5993873667496163,-0.6972067706895899,-0.49281004292316344,-0.5670894873733239,-0.7328838140798144,0.1183313566359947
