0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.623370959748945,0.020656616509871408,0.13404181688329658,-0.11756746223545544,-0.12690754443347446,-0.38502363523423083,0.3282366424444052,0.004279089324386465,-0.02331261128055734,0.14857752894547965,0.621988707924809,-0.9496614074718082,-0.536101123214842,-0.768775058250512,-0.871041658984558,-0.1273006087042372,-0.14845141340634838,0.27337932763893447,-0.2837938495531087,-0.2676347262228882
-0.13599880347270013,0.06351882413176013,-0.01122039113095008,-0.3530406514812998,-0.2956826666587227,-0.13315219929956734,-0.29478515778258174,-0.4593958199921896,-0.2780663259409133,0.1678415361972943,-0.08868810061464094,0.6524933760041556,-0.08751550351542559,-0.23040700906943368,0.5206963386563646,0.6527467625686691,0.9260634426647858,0.8602051204420822,-0.36776118933483093,0.660987496672685
-0.08944910816155172,-0.09165546164255717,-0.14104244456534962,0.06236274127742264,-0.022450825756807957,-0.07853834288733497,0.575447816623861,-0.020995241850013946,-0.052105149932100164,-0.11845653365917676,-0.8451139382271546,-0.839775570711881,-0.12904087540661946,0.7776021390936747,0.2389199081715292,0.6463157949451086,0.3832570978908172,-0.49485418751208177,-0.7011978036903923,-0.4966033047371219
0.009620760743822052,0.53005094852004,-0.009875516715092798,-0.26870205302820493,0.11092988309872437,-0.13964277600531982,-0.008226198851302775,-0.21948016547894353,-0.0837021004735771,0.08929514937278739,-0.8532486761780727,0.8625086016459422,0.8433192257056898,-0.729303432495547,-0.8531563668478981,0.5137220965337017,0.3534757593036699,0.17983750388104913,-0.7769635275145157,-0.15602856075857763
0.5240823874853158,0.07041911012682586,0.10145322995722708,-0.03503722355038209,-0.06235181078500969,-0.013076410931775473,0.294403569525045,0.027216774062119475,0.06811438884041199,0.4092136839671314,0.7675241027346957,0.6480435344789808,-0.6100602580034877,0.7574772450747322,0.13425269937627604,-0.16130815956205935,-0.017530571164320996,0.23148600170009526,0.6698997259295587,0.5943490020021371
-0.206093641696108,0.4216834375805212,0.28275031686537677,0.0543899155455953,-0.19477538944109485,-0.0413278518708588,-0.021108949968754565,-0.371467744281829,-0.11558301087604725,0.30781035746050434,-0.16743749196026614,0.5132507513527511,0.09021087247842541,-0.5352160241558606,0.4840696023633513,0.6746161776791397,-0.7612711440655135,0.6511978139430479,-0.49779443288257275,-0.9773667471798329
-0.20703971952953143,0.27294524418155275,-0.5947709018632394,-0.14167369464735385,0.0004441126576255239,0.019207892420588284,-0.04790634046528286,0.04706148604147481,0.325489479658569,-0.02546448507339781,0.30951361797329024,-0.19909680244024774,-0.2365863180126424,-0.18013708763922165,-0.2680306817023379,0.709281268630954,-0.18227428956215297,-0.3153877831787619,0.3149403317496875,0.9714502404412229
0.06771677810852833,-0.5695690983153979,-0.3134830674049291,0.09768976287016944,-0.1298409023912626,0.0708657956861632,0.00839036758088247,0.07913974580703781,-0.08613439991823828,0.15367256296575837,0.009974323848760625,0.7276380286143704,-0.8993370253193147,-0.5982839800491919,0.9853507211360548,0.6745687066150403,-0.758577686774387,0.9459302313056372,-0.9238026026803663,-0.5776293579139926
0.10811123374700056,-0.16807989964552983,-0.16946605593701086,0.032142467960246134,-0.048172601471954915,0.2500053107978747,0.09724412788731678,-0.007092522170189805,0.7827407331179076,-0.07131705574015426,-0.6091145153919804,0.6027987650621636,-0.23208521848873254,0.4697901767144912,0.25899482712157074,-0.9311402695443853,0.551596956170167,0.01675244154887623,0.9807517265705823,0.2617232331360855
-0.07704277524012393,-0.19009961409955467,-0.13563416761049452,-0.01377800195611123,-0.028072012475404806,-0.36993711062752666,-0.574882811665902,-0.3958028495839276,-0.18719119705814963,0.22412764966318033,0.13773648159600294,-0.06885715463021591,0.206110884516858,-0.11813097084590818,-0.050847361249908074,-0.9522613898785477,0.9127090312490811,0.5122077919969104,0.285765353354938,-0.27278888305498916
