0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.1724847103243901,0.029857982251998677,0.00795261289489085,-0.0074826483657659095,-0.07095245935098174,0.017358839941981466,-0.01069372928012361,-0.017595098551566185,0.08051765528179296,0.16609885435909189,-0.31906891667704934,0.00018226787077698937,0.0068215688719833485,0.000420522376655978,-0.12370292031937968,-0.15995443544681304,0.013694950039434058,0.07176167304096993,0.00010203404531775896,-0.34406517275966986,-1.1611300238872648e-05,-0.055331402191134305,-3.066129309205907e-05,0.015179092309725485,-0.001875263201526575,-0.03596552941192921,0.08624047322333167,-0.0027484940400722933,-0.11972445179579438,0.22233839892634938,-2.401612508049233e-05,0.022102137944619103,-0.027137002138125265,-0.016651942086320013,0.01767834844367161,-0.0001622555055483073,-0.015015030834883591,0.00482584040049428,-0.045263088081929026,0.003289742389659959,-4.181251179860314e-05,-0.09596994607690261,0.18874559886186948,0.028978359651399766,0.004381136870670043,-0.02124726934448935,0.02120124455670619,-0.015154490765343802,-0.038914894703608136,0.005177180277975202
-0.013441578405380449,-0.0002826524725475736,-0.013945514192682838,0.0003534664330396755,-0.0040049800557533,-0.00014289010825007086,-0.00423357862611467,-0.00030115333600246936,-0.07873042633056894,0.0008963601629448785,-0.002830258228147882,0.0007780195422569027,-3.196300483701398e-06,-1.7952215490705501e-06,0.5696020202385742,-0.0012473133270176347,0.0034434448632308747,-0.004039105622728027,0.003636826541998172,0.0013978586537210787,-0.40099880206752053,2.255163436084705e-05,0.0023460198373381827,-0.007059492502362861,8.337457349953651e-05,-8.075777868870107e-05,-0.005861171110674768,-0.22674875921893592,-0.005451759170778489,-0.0018173518081554894,-4.511522126195389e-05,-0.00114116439794117,-0.00014438261780854735,-0.0002556136910936401,4.7517668555818195e-05,-0.001207099844550857,-0.03144801199244404,0.11962412507905457,0.0006264854554996016,0.283788223384796,-0.07864747212859347,0.0002087647834718725,-0.14323122237874625,-0.0004864385087936931,-8.585225655000761e-05,8.427232376972793e-05,-0.050553499660924595,0.289366910108592,-8.775655186328661e-06,-0.00029882507697445476
5.5109083154775265e-06,-5.708012434947107e-06,0.0006601150404065488,0.0008595801341327133,-0.000788407963610407,-9.529947786475848e-05,0.004382822749944536,-0.018638849879928043,0.6045495700319348,0.09171394619812151,2.358331151659026e-07,9.095481899052774e-06,-0.0021700718562976673,0.01849871495218422,-0.006472042785237981,-0.04694025337847191,-1.6140343571520006e-06,0.00038724501430646035,2.2022596109506906e-06,-8.828018041543775e-06,-0.0012168390727279237,1.8211511627437542e-08,0.003506275460523841,0.006823046286137186,0.014662453936902867,-1.3906984660755844e-05,-0.05125746995438972,-0.0006372858625114569,-0.020397422982939357,-2.825114604059962e-08,1.9537750014815336e-05,-0.022343802216708078,0.001257329758146282,-0.3621414295714295,1.3057123512233228e-05,1.992050350253225e-05,0.031125847748919272,0.027736287992407,1.407420426521112e-08,6.714658691975103e-06,1.329053017628996e-07,0.0013436363314107084,0.11103272058488664,9.344915168875184e-05,-0.0019478141186201206,0.0014998516406562687,6.483402721798855e-06,1.4276386108870796e-06,2.5842772176789683e-06,0.0243890911306174
0.00015969470190736686,0.16200846673154648,4.401961438387066e-06,0.00124571568062982,6.600713383331777e-09,-0.00024716723377782334,0.07952127713446695,-0.002336221961978348,-0.0004597904505563185,-0.3862863203903825,-6.491981763960573e-05,8.262432441721799e-08,0.02589407725219601,5.234287056835789e-05,0.026495257666946104,-0.000346234034570251,-0.05558237448234928,-0.002336916302873074,-0.057314289614496125,-9.728664707494466e-05,7.571216224768674e-05,0.001200696616317628,-0.1518935665111436,7.567185796053326e-06,-8.087638105237404e-06,-5.595815631890436e-05,-1.614896809937749e-07,-0.0004168239587197912,-0.011585580157081022,-5.293053142990449e-05,-0.0715239506071934,-4.742611757061591e-06,1.7959041365227326e-05,0.000696189131656186,-4.501762549313078e-05,-6.963927469712922e-07,0.06273900980747389,-3.7463494196291064e-05,-0.00018534108799242736,4.5632390274785836e-05,0.00015581289952306302,0.25266146639907683,7.092694552336874e-06,-0.0005328732177963037,-6.37691122730691e-05,3.4422606649857135e-07,0.4648278362261047,-0.01659545015127363,4.121328614264066e-08,0.007268872627012406
-3.0492616409416513e-05,0.005951906452912994,-0.11789532604252273,0.0001349684457511677,0.059609942748477085,-0.005345789484750245,-0.17796591547876736,0.015653110421835578,-0.39502570776456125,-0.09952319531452015,0.07006708165029145,0.009932221091011158,-0.00649253742752554,-3.2656522215705624e-07,0.00021794183203364874,0.010493960077023107,0.3765922274969293,-2.6386942565127173e-05,0.00019839374640635257,-2.9782762262204885e-05,0.004554628396139904,0.010070317829061601,-5.9051444690669556e-05,0.0015755938823459018,0.002714599920294198,-0.00025456204131237914,0.21762069876599363,1.1201753704825767e-07,0.0008679869350977656,-0.014760064626950578,-0.01024590247484631,6.756921107462782e-05,-0.0002635449242236274,0.02025899720276244,0.001849702332522198,1.4867160327227828e-08,0.0015298574985604082,-4.477636613462292e-06,0.0007883028988348701,0.003435772679765793,0.000262670128641139,-4.627748627940721e-06,-0.00041457278471645684,0.13235290037450134,0.018617068279976178,0.07436810104814642,-0.2699537959569672,-6.408103565235428e-07,2.4507675913824644e-06,6.968500258480506e-08
-2.8889018421159706e-05,-0.005299045683029374,0.013057049037913125,0.0002897038224278766,-0.13722058294444844,-7.108990017177723e-06,0.0006226592059439246,-0.07188635421949967,-0.0008495058921380555,-0.0012789222141370033,7.640702757618027e-06,-2.451247288497697e-06,0.03805036359120864,-0.01454110261697131,0.01609909639895645,-0.009664015165232232,0.07804247494390419,0.0022161213438524063,2.8980353025646534e-05,-5.403219769115343e-05,1.720394977235712e-05,-2.3474721928443566e-05,0.09584229306324712,0.030464387525065736,-0.041172650423790425,0.00019812512528396441,0.39002283874838006,-3.084248614411013e-06,-5.67179886323351e-05,-3.747840316366296e-06,-0.055078505587243115,-0.007031575636812089,0.0015438437643235606,-0.005316647024365078,0.002024413655072485,1.7297688291589367e-06,3.441834354590855e-05,0.0010173878954187444,2.8665440481183508e-05,0.00019153868995020092,4.0388810788614395e-05,0.09039227809928807,0.07022009400288264,0.0135115028223535,0.0010399228222600424,-0.0009530589560352787,0.10061047001995937,0.016974292979675672,-0.593832746543467,-2.623191394218216e-05
0.002436069991949258,0.03571242769454234,0.00025039113233794554,0.011880237013959299,6.542273810341206e-07,-0.04445928040022722,0.021886061856264884,0.027210237898142548,9.387697726537405e-05,0.012953927668470222,0.0869392760591236,-0.001197353370213753,0.7666381391351138,0.0004207538690684195,-0.0007359756865316352,0.11728557895685705,-0.0030402321180218106,-0.1673225814382715,-0.002221979017280575,-3.965796434228252e-06,-0.005852714422710438,0.00013053999854853449,-2.239759951465714e-05,0.016807539622219227,-0.00539506633180696,3.9464428823967854e-07,6.49098861539722e-07,0.0003230441276471221,0.0008875329943157238,-0.011811046856366258,-0.0001143705187126148,-4.637538759397131e-05,0.012666513007366764,-0.01956409537795161,2.0999549832527337e-05,-0.006653752765144167,8.540303038821585e-06,0.00010246174549407666,0.12269754544712075,9.00598273066831e-05,-0.0067577145654259705,-2.952635252653693e-07,1.0056926753156287e-05,7.656482930275982e-06,8.04946562476879e-06,-0.0010863984469473111,-0.000625725760958789,-0.0002869433656447252,-0.00040176283667774093,-0.07928215686837765
0.023873064175802136,-0.05624152952476005,-0.1448557487032966,-0.126148945495617,-0.006856911880701549,0.0007903139232394267,-7.92284041833762e-05,9.467797394669841e-06,0.0001647769579648994,-0.048046871481662284,-0.3635036097266631,7.343376589319584e-06,-1.751385053728333e-05,0.0008956937728605407,-0.13867337826973986,3.134905661043859e-05,-0.002201292556492994,0.0004287486602843251,-0.30633090841871113,0.23812373697139533,0.00026455391817944724,-3.206334104939571e-06,3.514248928577241e-05,0.02390187718965507,-0.15265334058322963,-3.842107504688906e-05,-0.0004952166472276755,-9.416671261956367e-05,0.0007091875174423867,-0.00011128027965387889,-0.020502634832037143,-3.708826377987898e-05,-0.09372458664818026,6.724415023230509e-06,0.0005894083642147933,-0.00014496751126403214,6.059204046793783e-05,-0.07558734916903323,0.0010088322380068055,-0.04396195573884035,0.35858276221521646,-0.02985302578022494,-0.013497737188519451,0.0005208864697086074,-3.0144952343993955e-06,0.07152070313000947,0.06890805254781153,-4.6562712173209424e-07,-0.00016755927619098107,-0.24929619538647313
-0.002621879364044646,0.18514140155616193,0.02614234408348054,-0.018563307183852216,6.470858319657918e-05,0.00014764760620336517,1.1261679101367052e-05,0.02410099007395,6.146339559149503e-05,0.14013991959957567,0.0008385238955571084,-0.2676180855806893,6.652203613651896e-08,-0.04538695044058527,0.003948012713914903,0.4129833527626857,-0.002562308459574192,-0.19302536351046257,0.05925046679656132,0.0003490948349559931,-0.0003240968619189294,-0.010400651362886136,0.0029735881149177777,-0.00010160647593517158,0.0052285580892352645,-8.52043503227322e-06,-0.054064621590252764,0.2616292286068661,-0.002422299855856041,3.8337338585056414e-06,0.1892809996057153,0.00948954205125906,0.0036491898295490863,-0.00018191983771995157,0.13177396295199767,-6.219923065994474e-06,-1.545080863042294e-05,-0.00431412634934016,-0.0942168187515907,-6.105384981228666e-05,-1.2754164020688838e-05,0.0007256735024966771,0.03346539819155412,-0.07446885827215988,0.16448921856012205,-0.0004799626394503216,0.0010387403727813234,-5.813317205373598e-06,0.00010213164299004024,0.07198184165377794
2.14631064456206e-06,0.00030146793581895383,-0.06285183585373273,0.7428180633902146,2.183622709378649e-06,0.0415331248160706,0.0013499870958920343,0.002431892049404383,-1.0298918251016178e-07,-4.44240512745078e-05,0.00019477418490959153,-0.00020751978134458848,-7.060906354301785e-05,-0.09196129477591035,-0.4134144312469653,-0.0017887594975474588,0.0032402728105021873,0.10682832580411715,0.00034277242011178263,0.009516253582991496,-0.0006190741919246317,0.007872597905352288,-0.009409779129992302,0.011514288765396286,2.117373569967908e-06,0.00021570842051025525,-1.2596653532811647e-06,-1.4803700881190979e-06,-1.3187834238433255e-05,8.629924761766938e-07,-0.1543602919022989,0.00516252543172669,-0.04409537591713028,-0.00047520846449533284,-0.0019326790812599528,-0.004973153068952602,0.0001351659144078891,-0.0006809302590180404,0.000604962249539778,3.30807559228725e-06,0.012734882096689734,-0.014797986456857926,-2.0810700643771872e-07,-0.0014904224745241191,0.003979637791235922,-5.818117252501985e-06,0.0040752419623942245,-0.00025838237145065423,-0.003982462372592482,0.030892092446945324
-0.3839866345652995,-0.5139264932087994,-0.00042913464977863006,2.2531487367134448e-05,0.017414734532830125,0.028873181025621752,0.011994030914754584,0.00029656171053950834,0.014311396624489731,0.0003905379872863595,0.0012454061227245557,-0.00031877696065331617,0.00012181942495169705,-0.011970085120798023,-2.192048724459037e-06,0.0016777029756929248,0.024315226273825347,-0.0767434883522252,-0.05384236151186075,-0.0001782935742743068,0.052207778559603756,0.000688133417142538,0.07930903033432836,-0.004265655636713095,-0.008892191468525486,-0.0025284076372322517,-0.1551696078681609,7.19203802286449e-05,0.002958829746709845,-2.0408027163702467e-06,0.0002519527972641136,0.0776365195817744,0.00045885712752911185,0.002691956610418683,3.8995132567462957e-05,0.0019241506445131368,0.0011260064406365712,-0.017225915330306554,-0.0046781898500688115,-1.991680313136103e-05,0.005461535160860197,-0.021423335691595248,6.1709401861138755e-06,0.00016201071842810184,-0.006813243815533292,0.008984445901740983,-3.902824940329444e-06,-0.2665910608814628,0.11894658878888914,0.015448560901763143
0.003907702833473939,-0.17916776537849397,-0.6594624904459606,-0.010423556436972353,0.019278253911962452,-0.2544917746796478,5.180554810446685e-06,2.1718576130578326e-06,0.010870853138888331,-0.01820113365912009,-7.289468779725282e-05,0.010898660939507341,-0.005186530342010207,-0.00010704574415271142,-2.8960157950866533e-06,0.007852604205459855,-0.06354980156857015,-0.015320199746834252,0.00013939727246398758,0.042562787827014406,0.07792728231978459,0.001969477344105487,-0.03851762539780529,-0.054314763220992476,0.0030315902080315094,-0.00745175413634691,-2.370782244069847e-05,6.023069883073552e-05,0.02422483174591931,-0.0002723314951883727,-3.003205436336658e-05,0.07154648034951745,1.579888998440888e-06,-0.33896715734453914,-0.0017035072624709364,-0.01847241803936315,-4.302942458193394e-05,0.013514783468344225,0.005396126373313874,0.0019981070877731627,0.0009077083435863323,-0.0002211988375601247,-0.008312891107679977,0.029868432751169127,5.726142925699137e-05,-0.028896436245713565,0.0032815022857398722,0.0006113141259419311,7.526706364133565e-07,-0.07811938435863658
-2.1749615027582903e-05,0.00020368209938817475,-0.009251498198106823,-0.020973699825536242,0.0001438874356708645,-1.006671036080978e-06,0.7236638759252785,0.25709075354693917,0.00016403214410996842,-0.01359017918863309,-0.0011756013567364438,-0.019799497105318958,-0.0009356690464611688,0.0018161677482649184,7.017069924329753e-05,0.0004076355634489833,-0.0057779112068145075,-1.897095807745537e-05,-0.00024314614104089128,-9.67556403023512e-05,-1.2439749312251564e-05,2.319011448510424e-06,9.919361793710556e-05,-0.004840177513597714,0.0006998741588829928,-1.1984969396751559e-05,-8.005968307803527e-05,-0.0034811664270419096,-0.021504457924754524,-5.642176001612591e-07,-3.140348972230139e-05,-0.0011969040482804189,-0.00031625334906947684,5.64089762475134e-07,0.00937732987676533,1.7700064508583713e-05,-9.231078038146443e-05,-0.00041564908957205824,-1.629245815926591e-06,0.11834982435077877,0.002838779976313421,0.010970454982795813,-0.0008908473596210109,-6.62281337224894e-06,0.0014630423506459531,-2.658490260633272e-05,-1.2576031477158064e-08,0.0008878885898228622,-0.021973011986391743,-7.589702897739487e-06
