0,1,2,3,4,5,6,7,8,9
0.030894504012361018,-0.04706415081205526,0.025551430706228253,-0.06317594708160781,0.647312110378469,0.2103754734178942,0.2647623841458359,-0.3838893226310244,0.1103278953550259,0.2374456418903953
-0.3005011263290118,-0.01954801025214787,0.0012962365470827915,-0.22698449962602102,0.542142370675432,0.1354254952581324,-0.27781877394236654,0.2815478256382791,0.08923977457441637,0.001535651462828358
0.042460705922273884,-0.013159924973564212,-0.04363380160959285,-0.025606835343407727,-0.0983972071273243,-0.16622704726288073,-0.10697070941001474,0.15463729308672103,-0.29266217419680013,0.6005579178072147
0.31017673322182693,0.33238516817807273,0.14615631023404674,-0.014428658879702565,-0.2248884990615665,-0.17054285040455913,0.1521703360499541,0.05923052266756024,0.12730047315442564,0.41224791908770064
-0.11820618617565576,0.44421004719117985,0.1266749688795763,-0.3158697200408145,-0.01530191281035008,0.18293816653696415,-0.10543596576873879,0.31797361029254,0.36254642090927436,0.11499912445032856
-0.033375101715805135,0.18328600232728867,-0.4062859907793064,-0.028974755805399502,0.01125836264401546,0.04607518170036105,-0.14404361872728202,0.61990140235388,-0.023736144536682678,-0.027355668909749067
-0.18068117812950246,0.022442269664057574,-0.029448658660981064,-0.20048781502436935,-0.0894663152244417,0.31033449385584155,0.21788145015614135,0.20706764279379575,0.3425847398575198,-0.2940378709006407
0.3925874666480364,0.08935058945996599,0.4483469300466695,0.03426641140036116,-0.09016772701936318,0.4625531675665022,0.2606504425777063,-0.050204175162523484,-0.0109777143892274,-0.31688290323799323
-0.5643165948896373,-0.05482740113062484,0.5348890714842207,0.07709972636540335,0.051573980268056444,0.053143353659026754,-0.13123914834296663,-0.06022788423328912,0.08999156818347463,0.11361187170511461
-0.1166052466546166,-0.4264869809406059,-0.25656149589722477,-0.006079408133600694,-0.004803558229345549,-0.0023662204787007427,-0.1281292412693446,0.1813011006634515,0.1538992059233179,0.11044493978600031
0.11222231013725577,0.5212222086177408,-0.05521944957859039,-0.5560204826651935,-0.05543740211474449,0.3021729671366809,0.07723245392916817,0.04319094326382374,-0.03300902870146931,-0.10324161173141372
0.05224715031775887,-0.005710705503913838,-0.459482527288194,0.4541456369458222,-0.040499016326427134,-0.13724716432326167,0.2084504410928688,0.34551589766843144,-0.037892246046955305,-0.08075254948398668
-0.11366250187803151,-0.285028390616601,0.07438297099206204,0.09487636294758779,0.02211355677661324,0.3866722266635902,-0.04522037281981257,0.28885988872156326,0.03870842983393973,0.009328752501687118
0.25080847067771367,-0.030433690871588065,-0.02936139283638986,0.09727954556103541,0.06610060941138918,0.1675856370781377,-0.14045207991366807,-0.3325641247709312,-0.15696724911176196,-0.5390416299608729
0.002760018534775407,0.0020944244291442753,-0.5482695383316305,-0.030464412876213515,0.4006385264648078,0.12494046983566533,0.05767935420944857,0.10102128751005875,-0.004932274073420331,0.012124163403192218
0.00024707374138184936,-0.2554030976526946,0.06152885910757362,0.05330914889674072,-0.2260594674730306,0.09754746163384037,-0.09842092219481885,0.012628839310390133,0.8255859364265039,-0.05095258430974145
-0.023210660896523502,0.10299019037295401,0.015624342157268406,-0.048853190846337546,-0.293942563440664,-0.09343965495691982,0.5902827804272496,0.02267855724525098,-0.31550389928311434,0.0712969535935952
0.06403811265169623,-0.040169090310586464,0.08342424137682708,-0.15236408107549,0.20968704601940288,0.03849674400712608,-0.09928877222422991,0.09155191690455561,0.10196941974085028,-0.07211788587788434
-0.11995102453379303,-0.02218124870446128,0.1878285904020784,-0.0069825129663458885,0.3421709184954432,0.11287136136336773,0.19440533647164604,-0.35982812984560736,-0.11080219907880551,-0.15005277244894416
-0.08436649541095878,0.05647340832132315,-0.03242467076327215,-0.0821550279312928,-0.1260820358074703,-0.5832814344454381,0.037968602976804544,0.30960493075696793,0.02159284504580966,0.0800742717487706
0.20225214624799537,0.06513720641741305,-0.005022014595644837,-0.2651710133459492,0.06865992797679699,0.006246230208928519,0.03467830482181908,0.5094262429531408,0.03719922725814405,-0.35941137148043545
-0.06651125929334206,-0.09301427094311915,0.15241983910695422,-0.11408356173075801,-0.3219592057400646,0.06747935643164321,0.6647017538242899,0.020910897652195407,0.0022084956216840805,-0.05573626754043107
-0.061716650858416,0.09653002082292898,0.0007849820355464721,0.012985746746059883,0.02149305129246843,0.04103209001730761,0.1979528769304782,0.07903983853682872,-0.011159366253646628,0.37603966778878484
-0.06947094104899076,0.17521960419895594,0.09095272430724666,-0.026771183823263708,0.14737366997017542,-0.17797060742175858,0.28024304429669056,-0.04907062118177307,0.07743781364157341,-0.5231890249653265
-0.49334540713183983,0.1180748357828254,0.11320477078844393,0.09550323460145166,0.012889433098192571,0.28423960738823406,0.34772025234789294,0.2567268007453584,0.17231682310147667,-0.03653924966227877
-0.16934607290384532,-0.11577108406980607,-0.501644943998828,-0.00837318907199356,-0.16826884143872145,-0.1670868464912289,-0.21868055324429622,0.0023429292234870003,-0.18797690125631195,0.01021589570986101
0.3819243179249727,-0.44514357111882236,0.11929555829354659,0.18357271908847356,-0.45075504481678386,0.07610694885113864,0.16031056751431777,0.10212355364641679,-0.15811368231147355,-0.07303321891405695
-0.05690177702291178,0.5876944344033693,0.07078243773202617,0.033930730292011296,-0.023419128218671995,-0.025239863813787854,-0.20527276670032732,0.23103359353370578,0.038599759386689955,-0.04231698003636686
0.11598656367163733,0.5174166554705031,0.020871365076752718,0.10714969038024497,0.08083298502227879,-0.03409638932936576,-0.1611910863176502,0.27540938707020807,-0.004294321881821994,-0.22419869083375313
-0.6443787237034944,0.02437952232714108,-0.2893068723179843,-0.14040164110114683,-0.10771376068423738,0.11706667709200311,0.18936874628278533,0.2862588525987364,0.06391329784064287,0.04144904200686075
-0.02903679835360018,-0.05109494166491535,-0.10994251799066146,0.0022301630429471322,0.0731260601637273,-0.29148371857970296,-0.18207584545897182,-0.16801452178834153,0.5285234428193152,-0.004481611371321539
0.09763699119209379,-0.030685076178025492,0.08438383590102232,-0.045789567651355514,0.04198272983239813,-0.22051453909136295,-0.056250575312551426,0.7752725005419889,-0.0034952388100485954,-0.09967230665191168
-0.015387665994249372,0.3015181979009714,0.14032311625677218,-0.3273728334892476,0.30232508475393505,-0.2798323362734717,-0.2501624004310935,-0.0919488656558291,-0.07353253663115225,-0.22541018304520433
-0.05804662841272258,-0.01212454878082729,0.09602085138582395,0.05009149469371571,-0.005489621348111762,-0.2975709299132503,-0.01868918936734458,0.758047902327149,0.005692643739921621,0.10640091558904663
0.17720346246029026,0.4415227767137593,-0.27709004868568304,0.12150038016934245,-0.1558653810632383,0.10120562380974207,0.05106518538464033,-0.40522399300361056,0.16756960755027983,0.06553652710796087
