0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.07761191238660645,0.3337768887819398,-0.14623964532743333,-0.43189884246405597,-0.15861090601752484,-0.06628825414440838,-0.00032010720480836474,0.21474201417391112,-0.1840049113945188,0.4386303010416278,0.6582667780054772,0.09958638267387476,0.5020152685016039,0.20410550151254037,-0.5536637377021627,0.0026753029008625973,-0.4338899490560071,0.5012777614918642,0.40782139753936986,-0.8347285531183413
0.0035332536076217134,0.08754973034110713,0.0023046216060896452,-0.0787915605809136,-0.45423053133748426,0.04367943326285806,-0.38715052830056185,0.4614889782823101,0.040874665642502694,0.13379815649892052,-0.5208827869080319,0.03849309457275951,-0.5716925436679532,0.4694492234019225,0.8380576755731861,-0.4906356273132164,0.633835498568621,0.6475351472957078,0.700276474344363,-0.061670486719548556
-0.2165039547726042,-0.1677933635204543,-0.14648598134163784,0.07377192716512768,-0.6607526170757446,0.20697161557058635,0.2388859006332359,-0.11507608804214772,-0.20547675868043552,0.11548654817276513,0.08826865277181684,0.5755083465860429,-0.352724498232059,-0.42681243315968187,0.010519917739163498,-0.9496980115418037,-0.608756395094352,0.07590247006224993,0.6168137672702729,-0.7530283692590085
-0.003366435709409102,-0.16111671675777842,-0.6078043357682081,-0.002034849965348376,-0.2415057561891179,-0.13227340185436104,-0.27976905937825247,0.06507359000822804,-0.031850121892080197,-0.07214844863948087,0.3680625025230553,-0.05831651757966538,0.267272169033977,-0.8398522989206763,-0.7036087824254731,-0.07015834541515464,-0.327860780450709,-0.7782012707418327,-0.27667026673909834,0.811615518196952
-0.021723711218517135,0.03336850421059443,0.02181801928478077,-0.12769816146831214,-0.23801062263324188,0.20230171032933525,0.42741121607363175,0.5160220261079833,0.03522905457608086,-0.020973891977058654,0.5931492985587146,0.9084064505570315,0.8749191129172422,0.3237855870206461,0.30811612627151264,-0.422148411886589,-0.6229440723873034,0.3670426503416615,0.9255398047791061,-0.7679785042063847
-0.32489368882576336,-0.17282435844333027,0.041072276592178825,-0.3358469636447259,0.04533306063550984,-0.45632854488617525,0.06990265319722022,0.09333963072107192,-0.10708729743698632,-0.23762826432553452,0.11476221215696314,-0.30393529217909476,-0.7235885584243367,-0.9437327512488518,0.10332465504855914,0.43845047454350605,-0.010291494499795384,-0.7455791815104205,-0.40275798918035877,0.492830210037956
0.3758497414405273,-0.034062028407957995,-0.08534135396621152,0.012669659856712366,0.002895074599369124,-0.054552340589438454,-0.19587469150467082,-0.03201544592554484,0.15716952559691083,-0.2598721613914477,-0.9153336376616819,-0.6554139781017987,-0.30247183871121175,0.7793825673237618,0.6067269197065359,0.2021200463177204,-0.5972351196165633,0.5337856172094813,0.9260691873295537,-0.9241768498109757
0.0610391077722639,0.1081459025916035,0.0762630295611286,-0.029607075542756656,-0.44887781587809455,0.04424781047137194,-0.20628689865980468,0.08229702836642167,-0.10038105977255785,0.4628730183597374,0.4705802851845504,0.2831284942117116,-0.7910070342307411,-0.2920400806334966,0.8921164499073291,0.5548472727316196,0.46315772260959065,-0.41268996839941363,0.6913926554104917,-0.12697492464347393
-0.04866530793615059,-0.10106963324336402,0.367827656500994,-0.03296361959309929,0.18761171195552018,0.46007892208099,-0.08534677496846199,-0.06365914925060706,-0.024674212087682744,0.238970389793674,0.4531554302630074,0.2983684371477784,-0.38034198070225944,0.33583344843539864,-0.8423726179243087,0.8705377347932497,0.5202188387408817,-0.23736707575507343,-0.5323417584383463,-0.33708486376193814
-0.20259982871247664,-0.11584586478350478,0.09369082777399293,0.07033809027235446,0.07414017784226215,-0.4087168894990991,0.0373504608510806,-0.10564638600801012,-0.028663892355983503,0.663601912900008,0.6781772010269436,-0.18427826293244842,0.6693086553078993,0.35118034291832,0.18964161885043884,0.06977288141666671,-0.863933650375162,0.10586740469778011,0.2367763719908047,-0.09785487806953519
